"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","name"
"ENSG00000142408",6150.22232969906,-3.62365471340274,0.471238481334902,-7.68964092902138,1.47548530401636e-14,6.14342897748943e-12,"CACNG8","calcium voltage-gated channel auxiliary subunit gamma 8"
"ENSG00000136160",399.856788036502,-6.39489024688268,0.832107242930361,-7.68517556025873,1.52787328825176e-14,6.25726729296812e-12,"EDNRB","endothelin receptor type B"
"ENSG00000152154",4059.09674249674,-4.70778048920236,0.624332417479856,-7.54050303555518,4.68162004590148e-14,1.88639083849534e-11,"TMEM178A","transmembrane protein 178A"
"ENSG00000155906",1291.62234033249,2.19015973974047,0.291633487066244,7.5099734319707,5.9139364085136e-14,2.3314929205506e-11,"RMND1","required for meiotic nuclear division 1 homolog"
"ENSG00000104967",3549.10051832093,-2.62318240167325,0.349353610841792,-7.50867407768453,5.97292238072365e-14,2.3314929205506e-11,"NOVA2","NOVA alternative splicing regulator 2"
"ENSG00000196730",4152.60973140884,2.84112737393459,0.378999410044481,7.49638996430401,6.55994362699285e-14,2.52123864137747e-11,"DAPK1","death associated protein kinase 1"
"ENSG00000245532",3397.45764819189,-3.88303623996081,0.522202453652593,-7.43588279373364,1.03871907693078e-13,3.93170908786132e-11,"NEAT1","nuclear paraspeckle assembly transcript 1"
"ENSG00000142102",1119.36696196087,-2.07317110243389,0.281749794036239,-7.35819917641978,1.8640777236717e-13,6.87987715637373e-11,"PGGHG","protein-glucosylgalactosylhydroxylysine glucosidase"
"ENSG00000109046",7090.03243707588,-2.50068373337736,0.339878344955253,-7.35758476670995,1.87267491247063e-13,6.87987715637373e-11,"WSB1","WD repeat and SOCS box containing 1"
"ENSG00000214021",467.126809725894,-4.74585628688923,0.645550315745003,-7.3516442810693,1.95783274676497e-13,7.08848951879456e-11,"TTLL3","tubulin tyrosine ligase like 3"
"ENSG00000155465",3003.17036203452,-4.29002789303447,0.584265822865495,-7.34259599850338,2.09490159952934e-13,7.47640453706314e-11,"SLC7A7","solute carrier family 7 member 7"
"ENSG00000112379",1115.73485485672,3.12181125643066,0.425361607945864,7.33919375447721,2.14884345911968e-13,7.560902436018e-11,"ARFGEF3","ARFGEF family member 3"
"ENSG00000196739",3185.45288657285,-2.58778140421203,0.353096192324394,-7.32882840558813,2.32173428006305e-13,8.05577302562987e-11,"COL27A1","collagen type XXVII alpha 1 chain"
"SARS-CoV-2_M_plus",10793.8629268322,18.7829338608271,2.57125723912691,7.30496100312584,2.77347168985476e-13,9.49135202136323e-11,"SARS-CoV-2_M_plus",NA
"ENSG00000171476",269.80137048065,-4.4404583851396,0.608518560214875,-7.29716178841221,2.93901315673277e-13,9.92194955155378e-11,"HOPX","HOP homeobox"
"ENSG00000107731",12380.5264491588,-2.61152988465496,0.359167461349295,-7.27106479758536,3.56664792597191e-13,1.1880266464884e-10,"UNC5B","unc-5 netrin receptor B"
"ENSG00000091436",2919.38987660552,2.05579594854516,0.282866827222754,7.26771664507075,3.65614688979113e-13,1.19502962969908e-10,"MAP3K20","mitogen-activated protein kinase kinase kinase 20"
"ENSG00000065833",1709.13050752552,1.56137678942567,0.214866931515033,7.26671516373578,3.68334326662514e-13,1.19502962969908e-10,"ME1","malic enzyme 1"
"ENSG00000078018",656.358186188155,3.66337987433582,0.505580057143091,7.24589473531983,4.29593672774139e-13,1.37591142733891e-10,"MAP2","microtubule associated protein 2"
"ENSG00000049239",3545.4132929887,-2.08852143655435,0.288689663779992,-7.23448636576747,4.67294281818319e-13,1.47771465169433e-10,"H6PD","hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase"
"ENSG00000158089",2470.72179280341,5.32350171110964,0.739336125086906,7.20038089642094,6.00445869654664e-13,1.8750423394641e-10,"GALNT14","polypeptide N-acetylgalactosaminyltransferase 14"
"ENSG00000132424",2493.40915797501,-2.25455359989548,0.315099759211494,-7.15504704141089,8.36442339293041e-13,2.57975339755787e-10,"PNISR","PNN interacting serine and arginine rich protein"
"ENSG00000124191",1257.4419531635,-3.84762477974521,0.538207153912656,-7.14896625170024,8.74338206679552e-13,2.66374598527666e-10,"TOX2","TOX high mobility group box family member 2"
"ENSG00000205476",2551.74947491274,1.96586649650344,0.275182869530992,7.14385492038064,9.07491830914979e-13,2.73144107468892e-10,"CCDC85C","coiled-coil domain containing 85C"
"ENSG00000169764",3703.24468478852,-1.06428536677378,0.149236798438966,-7.13152103171825,9.92657819308349e-13,2.952211624043e-10,"UGP2","UDP-glucose pyrophosphorylase 2"
"ENSG00000095637",422.633373451935,-4.78315321506327,0.671257090122171,-7.12566509233105,1.03579295361886e-12,3.0442564196831e-10,"SORBS1","sorbin and SH3 domain containing 1"
"ENSG00000164056",3126.38108848493,1.5224407643682,0.214176295076216,7.10835325555718,1.17435668672516e-12,3.38241332911066e-10,"SPRY1","sprouty RTK signaling antagonist 1"
"ENSG00000154217",1115.17762820945,1.45224493461978,0.204313225034457,7.10793407707633,1.1779279466521e-12,3.38241332911066e-10,"PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1"
"SARS-CoV-2_S_plus",5953.05570404689,17.6493007620146,2.48507489048941,7.10212027394425,1.22857235401738e-12,3.48774938046161e-10,"SARS-CoV-2_S_plus",NA
"ENSG00000111331",3189.8475994544,5.06230401779579,0.713088605612184,7.09912341601619,1.25550656726092e-12,3.5241646138553e-10,"OAS3","2'-5'-oligoadenylate synthetase 3"
"ENSG00000171791",2019.21580405159,4.651553079102,0.655552479410258,7.09562273837571,1.28770311508657e-12,3.57437769123253e-10,"BCL2","BCL2 apoptosis regulator"
"ENSG00000101347",4833.6951863753,2.9925914756428,0.421997806966786,7.09148584717251,1.32679649993964e-12,3.64242089686725e-10,"SAMHD1","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"ENSG00000164867",1752.71077181933,-2.93539843876322,0.414377284227631,-7.08387875130411,1.4017456410831e-12,3.80634887016717e-10,"NOS3","nitric oxide synthase 3"
"ENSG00000175265",359.372118595337,-2.99573943868403,0.425907701068569,-7.03377617067723,2.01017505601895e-12,5.37024032407632e-10,"GOLGA8A","golgin A8 family member A"
"ENSG00000184584",4342.74691670851,3.80197468401895,0.540586877509193,7.03305026850988,2.02066524082609e-12,5.37024032407632e-10,"STING1","stimulator of interferon response cGAMP interactor 1"
"ENSG00000165474",438.565952022295,-3.4303003398303,0.489493951027843,-7.00785031689836,2.42007504819697e-12,6.36403314253228e-10,"GJB2","gap junction protein beta 2"
"ENSG00000134884",3945.23152198143,-2.16137409489545,0.308538086190033,-7.00521002637008,2.46615602290851e-12,6.41765726711464e-10,"ARGLU1","arginine and glutamate rich 1"
"ENSG00000147454",1295.69587866669,-2.09582616794265,0.299848147591171,-6.98962519788587,2.75621561935968e-12,7.0985338765818e-10,"SLC25A37","solute carrier family 25 member 37"
"ENSG00000132109",1525.78341666185,2.16111529370502,0.309733318656348,6.97734200208146,3.00816812063446e-12,7.66837306017245e-10,"TRIM21","tripartite motif containing 21"
"ENSG00000137841",1578.29591074294,-2.95409868303108,0.423930500730871,-6.96835608180613,3.20665778543451e-12,8.09179038340656e-10,"PLCB2","phospholipase C beta 2"
"ENSG00000179314",8114.60892185904,2.12900258943886,0.305997281924577,6.95758660354253,3.46151165062488e-12,8.64754840559109e-10,"WSCD1","WSC domain containing 1"
"ENSG00000160712",359.2241164544,2.59710286829699,0.374598309979285,6.93303413045457,4.11908773580068e-12,1.01884207738389e-09,"IL6R","interleukin 6 receptor"
"ENSG00000021762",1219.79285371125,-1.1335086887571,0.163798391592269,-6.92014541619346,4.51180268240464e-12,1.10503779031209e-09,"OSBPL5","oxysterol binding protein like 5"
"ENSG00000042980",89.5419803448128,-5.13541811537985,0.746637836787059,-6.87805769056473,6.06741008813236e-12,1.47161202739536e-09,"ADAM28","ADAM metallopeptidase domain 28"
"ENSG00000185324",1180.57265016819,-1.82816532571833,0.266991547896717,-6.84727790119235,7.52684165432905e-12,1.80803421354277e-09,"CDK10","cyclin dependent kinase 10"
"ENSG00000081923",2635.71245344474,3.5841587030079,0.524553365008419,6.83278183326566,8.32835671043198e-12,1.98151435561916e-09,"ATP8B1","ATPase phospholipid transporting 8B1"
"ENSG00000130052",936.299609894648,-3.3970982631959,0.500333639593571,-6.78966592363332,1.12393501174622e-11,2.64888155315509e-09,"STARD8","StAR related lipid transfer domain containing 8"
"ENSG00000071246",23163.6277181319,-1.227449472404,0.181516719215351,-6.7621840991284,1.35926825321645e-11,3.15642816209683e-09,"VASH1","vasohibin 1"
"ENSG00000187961",522.607066495075,-2.00794735812156,0.29696240762499,-6.76162135867796,1.36455944882899e-11,3.15642816209683e-09,"KLHL17","kelch like family member 17"
"ENSG00000160271",897.766565351844,-1.66300497221104,0.246259883144258,-6.75304865322648,1.44770366181767e-11,3.31803053940634e-09,"RALGDS","ral guanine nucleotide dissociation stimulator"
"ENSG00000064042",11699.3503616959,2.68275547509249,0.399591985756484,6.71373693847654,1.8970217897377e-11,4.30830894102066e-09,"LIMCH1","LIM and calponin homology domains 1"
"ENSG00000110328",3306.94979390303,-2.08395747621376,0.311154365627284,-6.69750357515482,2.12010044757367e-11,4.77156300732301e-09,"GALNT18","polypeptide N-acetylgalactosaminyltransferase 18"
"ENSG00000126882",2255.42810575818,-3.71192127568278,0.555336256215305,-6.68409676864978,2.32353238379478e-11,5.18272196535368e-09,"FAM78A","family with sequence similarity 78 member A"
"ENSG00000188313",1336.51383671338,2.54636701505538,0.381500231366474,6.67461460228921,2.47882709554889e-11,5.4801821682303e-09,"PLSCR1","phospholipid scramblase 1"
"ENSG00000134326",785.379598670749,3.50551846608658,0.525856786462022,6.66629880289613,2.62334897736491e-11,5.74881615373073e-09,"CMPK2","cytidine/uridine monophosphate kinase 2"
"ENSG00000164877",2115.59208799578,-1.78874929886224,0.268445347409834,-6.66336487527708,2.67628110760672e-11,5.81381344610706e-09,"MICALL2","MICAL like 2"
"ENSG00000162599",546.170129743461,3.42208008863733,0.515268376864558,6.64135476246555,3.10812925964877e-11,6.69373147970221e-09,"NFIA","nuclear factor I A"
"ENSG00000173786",6585.80573236188,1.31778807839466,0.199227629803121,6.6144845456271,3.72848605216e-11,7.96111440641548e-09,"CNP","2',3'-cyclic nucleotide 3' phosphodiesterase"
"ENSG00000138759",3045.35930177008,2.25689006745698,0.344293231441074,6.55513922829835,5.55899869663513e-11,1.17690597829948e-08,"FRAS1","Fraser extracellular matrix complex subunit 1"
"ENSG00000162734",24262.052272803,1.09647890244184,0.16743479906414,6.5486918404686,5.80432612617335e-11,1.218518279698e-08,"PEA15","proliferation and apoptosis adaptor protein 15"
"ENSG00000128645",2040.61185304808,-9.96708335098931,1.52367121719745,-6.54149217921316,6.09080199321937e-11,1.2599739883793e-08,"HOXD1","homeobox D1"
"ENSG00000132793",680.163556540011,-2.00420801697663,0.306397551270107,-6.54120115734804,6.10266802473362e-11,1.2599739883793e-08,"LPIN3","lipin 3"
"ENSG00000172936",2194.89425696056,1.49988726127974,0.229397899095524,6.53836529102286,6.21948680289565e-11,1.27356737139294e-08,"MYD88","MYD88 innate immune signal transduction adaptor"
"ENSG00000185507",1083.10547420266,2.94209469486068,0.450174900803782,6.53544808830436,6.34193770088175e-11,1.28808363937746e-08,"IRF7","interferon regulatory factor 7"
"ENSG00000113070",2846.41850396907,2.31593320389747,0.355880148309381,6.50762121714118,7.63501378894785e-11,1.53820898770561e-08,"HBEGF","heparin binding EGF like growth factor"
"SARS-CoV-2_orf1ab_plus",82180.9119469446,21.8497114188482,3.36155556214498,6.49988108627484,8.03835256043895e-11,1.60651298931909e-08,"SARS-CoV-2_orf1ab_plus",NA
"ENSG00000163516",1124.19356522067,-1.47302495220578,0.2275152173824,-6.47440188464395,9.51882396916786e-11,1.88729571744247e-08,"ANKZF1","ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1"
"ENSG00000146950",3152.80404602014,-2.29456455967466,0.35488332838421,-6.46568710376407,1.00839544414453e-10,1.98360117996998e-08,"SHROOM2","shroom family member 2"
"ENSG00000138435",1343.66910228017,-4.36478078129057,0.676708609404501,-6.45001514777763,1.11838972603312e-10,2.1827821981062e-08,"CHRNA1","cholinergic receptor nicotinic alpha 1 subunit"
"ENSG00000157227",63356.733975358,-1.48094581182086,0.229835277744079,-6.44350957066694,1.16741904524424e-10,2.24599677619052e-08,"MMP14","matrix metallopeptidase 14"
"ENSG00000196611",252547.190276266,4.34419453221459,0.674215175003158,6.44333544138078,1.16875983069717e-10,2.24599677619052e-08,"MMP1","matrix metallopeptidase 1"
"ENSG00000140400",1871.70142912566,-2.10147346752241,0.326601962005456,-6.43435653178136,1.23997494761187e-10,2.36466062146869e-08,"MAN2C1","mannosidase alpha class 2C member 1"
"ENSG00000160867",937.070280021457,3.31136256091981,0.516896725093581,6.40623629472658,1.4915574108537e-10,2.82288539681417e-08,"FGFR4","fibroblast growth factor receptor 4"
"ENSG00000170689",1464.20686462382,-4.24864901442678,0.663667407066077,-6.40177439661998,1.53581490841537e-10,2.88479158210772e-08,"HOXB9","homeobox B9"
"ENSG00000131634",931.657649911881,4.48230324120495,0.700948514509334,6.3946254944881,1.60941322438904e-10,3.00047471430499e-08,"TMEM204","transmembrane protein 204"
"ENSG00000124785",1139.14743072726,5.39495133274036,0.847023320247655,6.3693067283708,1.8988452971731e-10,3.51384838622062e-08,"NRN1","neuritin 1"
"ENSG00000160211",4987.79232909577,2.41034949128848,0.380081915661638,6.34165792153673,2.27305589327824e-10,4.17540311219684e-08,"G6PD","glucose-6-phosphate dehydrogenase"
"ENSG00000087245",40587.2395112409,-2.51788039243123,0.398612183878805,-6.3166167374271,2.67351513452169e-10,4.8751646051548e-08,"MMP2","matrix metallopeptidase 2"
"ENSG00000153208",1803.79907849951,1.67685083560024,0.266516905713518,6.29172408823742,3.13959167489851e-10,5.68357095813873e-08,"MERTK","MER proto-oncogene, tyrosine kinase"
"ENSG00000116754",5654.64560709237,-1.13432833968274,0.180532870296125,-6.28322331452506,3.31624160978606e-10,5.96016891335794e-08,"SRSF11","serine and arginine rich splicing factor 11"
"ENSG00000107485",4259.20221840739,-2.32295651958308,0.369923181025062,-6.27956461973032,3.39522459176452e-10,6.05853576796151e-08,"GATA3","GATA binding protein 3"
"ENSG00000086062",5216.90695417341,-1.14826357709665,0.183338606821382,-6.26307572095468,3.77457212609611e-10,6.68768516695978e-08,"B4GALT1","beta-1,4-galactosyltransferase 1"
"ENSG00000173821",9316.10285167641,2.5149221475697,0.402206060811351,6.25282011538183,4.03106353726517e-10,7.09183304844779e-08,"RNF213","ring finger protein 213"
"ENSG00000169908",15475.8866779275,2.44889307967765,0.391868903447073,6.2492661656385,4.12385633552682e-10,7.20434818000917e-08,"TM4SF1","transmembrane 4 L six family member 1"
"ENSG00000177943",172.676387684361,-4.51800112576832,0.723878075324345,-6.2413841222418,4.33715685492799e-10,7.51450763229957e-08,"MAMDC4","MAM domain containing 4"
"ENSG00000011677",577.322692835253,-9.41326846757923,1.50841410667966,-6.24050678516913,4.36155474615098e-10,7.51450763229957e-08,"GABRA3","gamma-aminobutyric acid type A receptor subunit alpha3"
"ENSG00000128709",108.131899435395,-10.9833936430707,1.76272425319788,-6.23091990885411,4.63704142908141e-10,7.93442253296656e-08,"HOXD9","homeobox D9"
"ENSG00000160781",189.97805037835,-4.64492330255737,0.745738195167621,-6.22862464690215,4.7054763707379e-10,7.99674902678737e-08,"PAQR6","progestin and adipoQ receptor family member 6"
"ENSG00000100650",6348.96518071096,-1.46034966979385,0.235549281386185,-6.19976278934003,5.65483242829171e-10,9.54520430564753e-08,"SRSF5","serine and arginine rich splicing factor 5"
"ENSG00000144040",678.643209915797,-1.29034749167778,0.208732088765225,-6.1818357652192,6.33604254404044e-10,1.06232895862563e-07,"SFXN5","sideroflexin 5"
"ENSG00000105939",5325.1018968454,1.68997418994177,0.274285981262115,6.16135823699566,7.21236210689036e-10,1.20119486769557e-07,"ZC3HAV1","zinc finger CCCH-type containing, antiviral 1"
"SARS-CoV-2_orf10_plus",3485.22040442072,17.2614620104489,2.80380314908992,6.15644576048492,7.43956376695469e-10,1.23082902004015e-07,"SARS-CoV-2_orf10_plus",NA
"ENSG00000198435",1823.87884991292,2.44946778903246,0.398564795889711,6.14572038045797,7.96014063320893e-10,1.3082910085449e-07,"NRARP","NOTCH regulated ankyrin repeat protein"
"ENSG00000111335",1235.29516071551,7.00758975942392,1.14085972080574,6.14237634270649,8.12959616617177e-10,1.327408963551e-07,"OAS2","2'-5'-oligoadenylate synthetase 2"
"ENSG00000095370",4199.30528068681,3.8170566981397,0.622917808381677,6.12770520729902,8.91555740287637e-10,1.44524414305892e-07,"SH2D3C","SH2 domain containing 3C"
"ENSG00000232931",243.836301688649,-4.02286741223165,0.656602791398444,-6.12678999378554,8.96696990529712e-10,1.44524414305892e-07,"ENSG00000232931",NA
"ENSG00000100605",1681.60267574545,1.40151039221859,0.228999642958175,6.12014225923737,9.34918526001706e-10,1.49718811644709e-07,"ITPK1","inositol-tetrakisphosphate 1-kinase"
"ENSG00000099219",1065.73268625952,-1.65501730853789,0.270668257218283,-6.11456003576801,9.68237146366261e-10,1.54066881468293e-07,"ERMP1","endoplasmic reticulum metallopeptidase 1"
"ENSG00000003756",3620.01849557778,-1.30087355193328,0.212988215492137,-6.10772548578544,1.01060978886273e-09,1.59791479401068e-07,"RBM5","RNA binding motif protein 5"
"ENSG00000102760",6233.93679886022,-4.13469888485835,0.678301659147129,-6.09566382316854,1.08984234784302e-09,1.71235481344744e-07,"RGCC","regulator of cell cycle"
"ENSG00000136997",2895.95178604664,1.41667982220957,0.232843671203796,6.08425307368401,1.17035619265991e-09,1.82736490031437e-07,"MYC","MYC proto-oncogene, bHLH transcription factor"
